file_name,class_id,class_name,pred_class_id,pred_class_name,window_size,confidence,is_pred_correct,position
NVRsxRMAs3E.mp4,1,air drumming,244,playing saxophone,19,0.99969256,False,E
bHFu_FGW7CQ.mp4,1,air drumming,236,playing keyboard,5,0.81261027,False,S
bHFu_FGW7CQ.mp4,1,air drumming,304,singing,5,0.20324305,False,M
bHFu_FGW7CQ.mp4,1,air drumming,236,playing keyboard,5,0.91243887,False,E
bHFu_FGW7CQ.mp4,1,air drumming,236,playing keyboard,7,0.5494669,False,S
bHFu_FGW7CQ.mp4,1,air drumming,244,playing saxophone,7,1.0,False,M
bHFu_FGW7CQ.mp4,1,air drumming,244,playing saxophone,7,1.0,False,E
bHFu_FGW7CQ.mp4,1,air drumming,244,playing saxophone,9,1.0,False,S
bHFu_FGW7CQ.mp4,1,air drumming,244,playing saxophone,9,1.0,False,M
bHFu_FGW7CQ.mp4,1,air drumming,244,playing saxophone,9,1.0,False,E
bHFu_FGW7CQ.mp4,1,air drumming,244,playing saxophone,11,1.0,False,S
bHFu_FGW7CQ.mp4,1,air drumming,244,playing saxophone,11,1.0,False,M
bHFu_FGW7CQ.mp4,1,air drumming,244,playing saxophone,11,1.0,False,E
bHFu_FGW7CQ.mp4,1,air drumming,244,playing saxophone,13,0.9979711,False,S
bHFu_FGW7CQ.mp4,1,air drumming,244,playing saxophone,13,0.99992466,False,M
bHFu_FGW7CQ.mp4,1,air drumming,244,playing saxophone,13,0.99998426,False,E
bHFu_FGW7CQ.mp4,1,air drumming,244,playing saxophone,15,0.99806017,False,S
bHFu_FGW7CQ.mp4,1,air drumming,244,playing saxophone,15,0.999863,False,M
bHFu_FGW7CQ.mp4,1,air drumming,244,playing saxophone,15,0.99993396,False,E
bHFu_FGW7CQ.mp4,1,air drumming,244,playing saxophone,17,0.9997787,False,S
bHFu_FGW7CQ.mp4,1,air drumming,244,playing saxophone,17,0.9998771,False,M
bHFu_FGW7CQ.mp4,1,air drumming,244,playing saxophone,17,0.99990964,False,E
bHFu_FGW7CQ.mp4,1,air drumming,244,playing saxophone,19,0.99981636,False,S
bHFu_FGW7CQ.mp4,1,air drumming,244,playing saxophone,19,0.9998765,False,M
bHFu_FGW7CQ.mp4,1,air drumming,244,playing saxophone,19,0.9999443,False,E
GgxPZD_022U.mp4,1,air drumming,231,playing flute,5,0.23951782,False,S
GgxPZD_022U.mp4,1,air drumming,244,playing saxophone,5,0.7718768,False,M
GgxPZD_022U.mp4,1,air drumming,60,cleaning floor,5,0.044146016,False,E
GgxPZD_022U.mp4,1,air drumming,244,playing saxophone,7,0.9951835,False,S
GgxPZD_022U.mp4,1,air drumming,244,playing saxophone,7,1.0,False,M
GgxPZD_022U.mp4,1,air drumming,60,cleaning floor,7,0.038991507,False,E
GgxPZD_022U.mp4,1,air drumming,244,playing saxophone,9,0.9990055,False,S
GgxPZD_022U.mp4,1,air drumming,244,playing saxophone,9,0.99976784,False,M
GgxPZD_022U.mp4,1,air drumming,60,cleaning floor,9,0.052945558,False,E
GgxPZD_022U.mp4,1,air drumming,244,playing saxophone,11,0.9994418,False,S
GgxPZD_022U.mp4,1,air drumming,244,playing saxophone,11,0.87787884,False,M
GgxPZD_022U.mp4,1,air drumming,302,side kick,11,0.03992783,False,E
GgxPZD_022U.mp4,1,air drumming,244,playing saxophone,13,0.9898341,False,S
GgxPZD_022U.mp4,1,air drumming,244,playing saxophone,13,0.9999814,False,M
GgxPZD_022U.mp4,1,air drumming,107,dunking basketball,13,0.053153288,False,E
GgxPZD_022U.mp4,1,air drumming,244,playing saxophone,15,0.9273563,False,S
GgxPZD_022U.mp4,1,air drumming,244,playing saxophone,15,0.99999475,False,M
GgxPZD_022U.mp4,1,air drumming,107,dunking basketball,15,0.049279135,False,E
GgxPZD_022U.mp4,1,air drumming,244,playing saxophone,17,0.99507195,False,S
GgxPZD_022U.mp4,1,air drumming,244,playing saxophone,17,0.9999927,False,M
GgxPZD_022U.mp4,1,air drumming,107,dunking basketball,17,0.036888357,False,E
GgxPZD_022U.mp4,1,air drumming,244,playing saxophone,19,0.9961754,False,S
GgxPZD_022U.mp4,1,air drumming,244,playing saxophone,19,0.9999969,False,M
GgxPZD_022U.mp4,1,air drumming,34,breakdancing,19,0.029103873,False,E
J0kG10YbKh4.mp4,2,answering questions,178,knitting,5,0.7376319,False,S
J0kG10YbKh4.mp4,2,answering questions,345,sword fighting,5,0.15699543,False,M
J0kG10YbKh4.mp4,2,answering questions,178,knitting,5,0.8944636,False,E
J0kG10YbKh4.mp4,2,answering questions,178,knitting,7,1.0,False,S
J0kG10YbKh4.mp4,2,answering questions,178,knitting,7,0.9996569,False,M
J0kG10YbKh4.mp4,2,answering questions,178,knitting,7,0.9932474,False,E
J0kG10YbKh4.mp4,2,answering questions,178,knitting,9,1.0,False,S
J0kG10YbKh4.mp4,2,answering questions,28,bobsledding,9,0.16584691,False,M
J0kG10YbKh4.mp4,2,answering questions,178,knitting,9,0.9999105,False,E
J0kG10YbKh4.mp4,2,answering questions,178,knitting,11,1.0,False,S
J0kG10YbKh4.mp4,2,answering questions,178,knitting,11,0.70900303,False,M
J0kG10YbKh4.mp4,2,answering questions,178,knitting,11,0.9998292,False,E
J0kG10YbKh4.mp4,2,answering questions,178,knitting,13,0.99999154,False,S
J0kG10YbKh4.mp4,2,answering questions,178,knitting,13,0.4310785,False,M
J0kG10YbKh4.mp4,2,answering questions,178,knitting,13,0.94367,False,E
J0kG10YbKh4.mp4,2,answering questions,178,knitting,15,0.99999416,False,S
J0kG10YbKh4.mp4,2,answering questions,178,knitting,15,0.99987185,False,M
J0kG10YbKh4.mp4,2,answering questions,178,knitting,15,0.99971217,False,E
J0kG10YbKh4.mp4,2,answering questions,178,knitting,17,1.0,False,S
J0kG10YbKh4.mp4,2,answering questions,178,knitting,17,0.9989773,False,M
J0kG10YbKh4.mp4,2,answering questions,178,knitting,17,0.9999691,False,E
J0kG10YbKh4.mp4,2,answering questions,178,knitting,19,1.0,False,S
J0kG10YbKh4.mp4,2,answering questions,178,knitting,19,0.999997,False,M
J0kG10YbKh4.mp4,2,answering questions,178,knitting,19,0.99988425,False,E
BMnqufiOxwM.mp4,2,answering questions,249,playing ukulele,5,0.450266,False,S
BMnqufiOxwM.mp4,2,answering questions,46,carving pumpkin,5,0.99400353,False,M
BMnqufiOxwM.mp4,2,answering questions,353,tasting food,5,0.43335393,False,E
BMnqufiOxwM.mp4,2,answering questions,233,playing harmonica,7,0.9921887,False,S
BMnqufiOxwM.mp4,2,answering questions,46,carving pumpkin,7,0.9999982,False,M
BMnqufiOxwM.mp4,2,answering questions,353,tasting food,7,0.96547925,False,E
BMnqufiOxwM.mp4,2,answering questions,233,playing harmonica,9,0.9975327,False,S
BMnqufiOxwM.mp4,2,answering questions,46,carving pumpkin,9,0.53008443,False,M
BMnqufiOxwM.mp4,2,answering questions,353,tasting food,9,0.5335805,False,E
BMnqufiOxwM.mp4,2,answering questions,233,playing harmonica,11,0.9963865,False,S
BMnqufiOxwM.mp4,2,answering questions,46,carving pumpkin,11,1.0,False,M
BMnqufiOxwM.mp4,2,answering questions,316,smoking,11,0.98867524,False,E
BMnqufiOxwM.mp4,2,answering questions,233,playing harmonica,13,0.8545347,False,S
BMnqufiOxwM.mp4,2,answering questions,178,knitting,13,0.8941667,False,M
BMnqufiOxwM.mp4,2,answering questions,316,smoking,13,0.86183834,False,E
BMnqufiOxwM.mp4,2,answering questions,233,playing harmonica,15,0.9847927,False,S
BMnqufiOxwM.mp4,2,answering questions,46,carving pumpkin,15,0.83543193,False,M
BMnqufiOxwM.mp4,2,answering questions,316,smoking,15,0.7861571,False,E
BMnqufiOxwM.mp4,2,answering questions,233,playing harmonica,17,0.40424308,False,S
BMnqufiOxwM.mp4,2,answering questions,178,knitting,17,0.8643469,False,M
BMnqufiOxwM.mp4,2,answering questions,316,smoking,17,0.92380685,False,E
BMnqufiOxwM.mp4,2,answering questions,233,playing harmonica,19,0.43043253,False,S
BMnqufiOxwM.mp4,2,answering questions,178,knitting,19,0.993134,False,M
BMnqufiOxwM.mp4,2,answering questions,316,smoking,19,0.88600963,False,E
aFi0nhA1uHU.mp4,2,answering questions,190,making sushi,5,0.14059061,False,S
aFi0nhA1uHU.mp4,2,answering questions,212,petting animal (not cat),5,0.5145325,False,M
aFi0nhA1uHU.mp4,2,answering questions,371,unboxing,5,0.98530376,False,E
aFi0nhA1uHU.mp4,2,answering questions,81,cutting nails,7,0.39297387,False,S
aFi0nhA1uHU.mp4,2,answering questions,178,knitting,7,0.99932075,False,M
aFi0nhA1uHU.mp4,2,answering questions,74,counting money,7,0.8647807,False,E
aFi0nhA1uHU.mp4,2,answering questions,81,cutting nails,9,0.281455,False,S
aFi0nhA1uHU.mp4,2,answering questions,212,petting animal (not cat),9,0.82787365,False,M
aFi0nhA1uHU.mp4,2,answering questions,371,unboxing,9,0.62251157,False,E
aFi0nhA1uHU.mp4,2,answering questions,187,making jewelry,11,0.28562534,False,S
aFi0nhA1uHU.mp4,2,answering questions,178,knitting,11,0.69599724,False,M
aFi0nhA1uHU.mp4,2,answering questions,371,unboxing,11,0.4737133,False,E
aFi0nhA1uHU.mp4,2,answering questions,187,making jewelry,13,0.19292156,False,S
aFi0nhA1uHU.mp4,2,answering questions,178,knitting,13,0.8223173,False,M
aFi0nhA1uHU.mp4,2,answering questions,11,baking cookies,13,0.27757245,False,E
aFi0nhA1uHU.mp4,2,answering questions,81,cutting nails,15,0.26116464,False,S
aFi0nhA1uHU.mp4,2,answering questions,178,knitting,15,0.99880266,False,M
aFi0nhA1uHU.mp4,2,answering questions,238,playing monopoly,15,0.34142968,False,E
aFi0nhA1uHU.mp4,2,answering questions,187,making jewelry,17,0.25399178,False,S
aFi0nhA1uHU.mp4,2,answering questions,178,knitting,17,0.99662673,False,M
aFi0nhA1uHU.mp4,2,answering questions,74,counting money,17,0.99799335,False,E
aFi0nhA1uHU.mp4,2,answering questions,81,cutting nails,19,0.27787587,False,S
aFi0nhA1uHU.mp4,2,answering questions,178,knitting,19,0.9977927,False,M
aFi0nhA1uHU.mp4,2,answering questions,11,baking cookies,19,0.50038993,False,E
sk6jIeBrvwc.mp4,3,applauding,349,tap dancing,5,0.69030964,False,S
sk6jIeBrvwc.mp4,3,applauding,349,tap dancing,5,0.9999809,False,M
sk6jIeBrvwc.mp4,3,applauding,349,tap dancing,5,0.99867284,False,E
sk6jIeBrvwc.mp4,3,applauding,349,tap dancing,7,0.9980786,False,S
sk6jIeBrvwc.mp4,3,applauding,349,tap dancing,7,0.989613,False,M
sk6jIeBrvwc.mp4,3,applauding,349,tap dancing,7,0.8537402,False,E
sk6jIeBrvwc.mp4,3,applauding,349,tap dancing,9,0.974922,False,S
sk6jIeBrvwc.mp4,3,applauding,349,tap dancing,9,0.9998524,False,M
sk6jIeBrvwc.mp4,3,applauding,348,tango dancing,9,0.5077707,False,E
sk6jIeBrvwc.mp4,3,applauding,349,tap dancing,11,0.9555365,False,S
sk6jIeBrvwc.mp4,3,applauding,349,tap dancing,11,0.99593157,False,M
sk6jIeBrvwc.mp4,3,applauding,348,tango dancing,11,0.5894553,False,E
sk6jIeBrvwc.mp4,3,applauding,349,tap dancing,13,0.8237138,False,S
sk6jIeBrvwc.mp4,3,applauding,349,tap dancing,13,0.9548452,False,M
sk6jIeBrvwc.mp4,3,applauding,349,tap dancing,13,0.98082465,False,E
sk6jIeBrvwc.mp4,3,applauding,349,tap dancing,15,0.9949825,False,S
sk6jIeBrvwc.mp4,3,applauding,349,tap dancing,15,0.9852857,False,M
sk6jIeBrvwc.mp4,3,applauding,349,tap dancing,15,0.99977154,False,E
sk6jIeBrvwc.mp4,3,applauding,349,tap dancing,17,0.99999464,False,S
sk6jIeBrvwc.mp4,3,applauding,349,tap dancing,17,0.9980116,False,M
sk6jIeBrvwc.mp4,3,applauding,349,tap dancing,17,0.54824686,False,E
sk6jIeBrvwc.mp4,3,applauding,349,tap dancing,19,0.99999344,False,S
sk6jIeBrvwc.mp4,3,applauding,349,tap dancing,19,0.99936396,False,M
sk6jIeBrvwc.mp4,3,applauding,349,tap dancing,19,0.5308492,False,E
r7c8VftCqkY.mp4,3,applauding,348,tango dancing,5,0.4864483,False,S
r7c8VftCqkY.mp4,3,applauding,349,tap dancing,5,0.9996624,False,M
r7c8VftCqkY.mp4,3,applauding,349,tap dancing,5,0.9265012,False,E
r7c8VftCqkY.mp4,3,applauding,159,hula hooping,7,0.78521574,False,S
r7c8VftCqkY.mp4,3,applauding,349,tap dancing,7,0.9980317,False,M
r7c8VftCqkY.mp4,3,applauding,349,tap dancing,7,0.9418463,False,E
r7c8VftCqkY.mp4,3,applauding,348,tango dancing,9,0.9389072,False,S
r7c8VftCqkY.mp4,3,applauding,349,tap dancing,9,0.9965539,False,M
r7c8VftCqkY.mp4,3,applauding,349,tap dancing,9,0.9515799,False,E
r7c8VftCqkY.mp4,3,applauding,348,tango dancing,11,0.92303085,False,S
r7c8VftCqkY.mp4,3,applauding,349,tap dancing,11,0.9977908,False,M
r7c8VftCqkY.mp4,3,applauding,349,tap dancing,11,0.99236166,False,E
r7c8VftCqkY.mp4,3,applauding,348,tango dancing,13,0.6207063,False,S
r7c8VftCqkY.mp4,3,applauding,349,tap dancing,13,0.940578,False,M
r7c8VftCqkY.mp4,3,applauding,349,tap dancing,13,0.60746944,False,E
r7c8VftCqkY.mp4,3,applauding,18,belly dancing,15,0.9797488,False,S
r7c8VftCqkY.mp4,3,applauding,349,tap dancing,15,0.99322695,False,M
r7c8VftCqkY.mp4,3,applauding,346,tai chi,15,0.5919304,False,E
r7c8VftCqkY.mp4,3,applauding,18,belly dancing,17,0.99225736,False,S
r7c8VftCqkY.mp4,3,applauding,349,tap dancing,17,0.99106663,False,M
r7c8VftCqkY.mp4,3,applauding,349,tap dancing,17,0.71536314,False,E
r7c8VftCqkY.mp4,3,applauding,18,belly dancing,19,0.9935632,False,S
r7c8VftCqkY.mp4,3,applauding,349,tap dancing,19,0.99302673,False,M
r7c8VftCqkY.mp4,3,applauding,346,tai chi,19,0.70888156,False,E
KX_wkn3-Agg.mp4,3,applauding,349,tap dancing,5,0.9999739,False,S
KX_wkn3-Agg.mp4,3,applauding,349,tap dancing,5,0.9999989,False,M
KX_wkn3-Agg.mp4,3,applauding,349,tap dancing,5,0.99030054,False,E
KX_wkn3-Agg.mp4,3,applauding,349,tap dancing,7,1.0,False,S
KX_wkn3-Agg.mp4,3,applauding,349,tap dancing,7,1.0,False,M
KX_wkn3-Agg.mp4,3,applauding,349,tap dancing,7,0.9999958,False,E
KX_wkn3-Agg.mp4,3,applauding,349,tap dancing,9,1.0,False,S
KX_wkn3-Agg.mp4,3,applauding,349,tap dancing,9,0.9999999,False,M
KX_wkn3-Agg.mp4,3,applauding,349,tap dancing,9,0.99999857,False,E
KX_wkn3-Agg.mp4,3,applauding,349,tap dancing,11,1.0,False,S
KX_wkn3-Agg.mp4,3,applauding,349,tap dancing,11,0.9999478,False,M
KX_wkn3-Agg.mp4,3,applauding,349,tap dancing,11,0.99908006,False,E
KX_wkn3-Agg.mp4,3,applauding,349,tap dancing,13,0.9999249,False,S
KX_wkn3-Agg.mp4,3,applauding,349,tap dancing,13,0.99601716,False,M
KX_wkn3-Agg.mp4,3,applauding,349,tap dancing,13,0.98176265,False,E
KX_wkn3-Agg.mp4,3,applauding,349,tap dancing,15,0.9998512,False,S
KX_wkn3-Agg.mp4,3,applauding,349,tap dancing,15,0.9999987,False,M
KX_wkn3-Agg.mp4,3,applauding,349,tap dancing,15,0.97326446,False,E
KX_wkn3-Agg.mp4,3,applauding,349,tap dancing,17,0.99997735,False,S
KX_wkn3-Agg.mp4,3,applauding,349,tap dancing,17,0.99999774,False,M
KX_wkn3-Agg.mp4,3,applauding,349,tap dancing,17,0.99996364,False,E
KX_wkn3-Agg.mp4,3,applauding,349,tap dancing,19,0.9999832,False,S
KX_wkn3-Agg.mp4,3,applauding,349,tap dancing,19,0.99999857,False,M
KX_wkn3-Agg.mp4,3,applauding,349,tap dancing,19,0.9999541,False,E
kaVdjlhyTrs.mp4,4,applying cream,39,building shed,5,0.9994578,False,S
kaVdjlhyTrs.mp4,4,applying cream,39,building shed,5,0.99880254,False,M
kaVdjlhyTrs.mp4,4,applying cream,39,building shed,5,0.95576066,False,E
kaVdjlhyTrs.mp4,4,applying cream,39,building shed,7,0.99999964,False,S
kaVdjlhyTrs.mp4,4,applying cream,39,building shed,7,0.998985,False,M
kaVdjlhyTrs.mp4,4,applying cream,39,building shed,7,0.9989635,False,E
kaVdjlhyTrs.mp4,4,applying cream,39,building shed,9,0.99999905,False,S
kaVdjlhyTrs.mp4,4,applying cream,39,building shed,9,0.9999329,False,M
kaVdjlhyTrs.mp4,4,applying cream,39,building shed,9,0.9945368,False,E
kaVdjlhyTrs.mp4,4,applying cream,39,building shed,11,0.9999993,False,S
kaVdjlhyTrs.mp4,4,applying cream,39,building shed,11,0.9998374,False,M
kaVdjlhyTrs.mp4,4,applying cream,39,building shed,11,0.99614894,False,E
kaVdjlhyTrs.mp4,4,applying cream,39,building shed,13,0.99825066,False,S
kaVdjlhyTrs.mp4,4,applying cream,39,building shed,13,0.9822175,False,M
kaVdjlhyTrs.mp4,4,applying cream,39,building shed,13,0.9521444,False,E
kaVdjlhyTrs.mp4,4,applying cream,39,building shed,15,0.99952304,False,S
kaVdjlhyTrs.mp4,4,applying cream,39,building shed,15,0.9982133,False,M
kaVdjlhyTrs.mp4,4,applying cream,39,building shed,15,0.9952981,False,E
kaVdjlhyTrs.mp4,4,applying cream,39,building shed,17,0.99902976,False,S
kaVdjlhyTrs.mp4,4,applying cream,39,building shed,17,0.9985197,False,M
kaVdjlhyTrs.mp4,4,applying cream,39,building shed,17,0.9923383,False,E
kaVdjlhyTrs.mp4,4,applying cream,39,building shed,19,0.99841344,False,S
kaVdjlhyTrs.mp4,4,applying cream,39,building shed,19,0.9957247,False,M
kaVdjlhyTrs.mp4,4,applying cream,39,building shed,19,0.9931564,False,E
MAVHnrPvhzc.mp4,4,applying cream,39,building shed,5,1.0,False,S
MAVHnrPvhzc.mp4,4,applying cream,39,building shed,5,1.0,False,M
MAVHnrPvhzc.mp4,4,applying cream,39,building shed,5,1.0,False,E
MAVHnrPvhzc.mp4,4,applying cream,39,building shed,7,1.0,False,S
MAVHnrPvhzc.mp4,4,applying cream,39,building shed,7,1.0,False,M
MAVHnrPvhzc.mp4,4,applying cream,39,building shed,7,1.0,False,E
MAVHnrPvhzc.mp4,4,applying cream,39,building shed,9,1.0,False,S
MAVHnrPvhzc.mp4,4,applying cream,39,building shed,9,1.0,False,M
MAVHnrPvhzc.mp4,4,applying cream,39,building shed,9,1.0,False,E
MAVHnrPvhzc.mp4,4,applying cream,39,building shed,11,1.0,False,S
MAVHnrPvhzc.mp4,4,applying cream,39,building shed,11,1.0,False,M
MAVHnrPvhzc.mp4,4,applying cream,39,building shed,11,1.0,False,E
MAVHnrPvhzc.mp4,4,applying cream,39,building shed,13,1.0,False,S
MAVHnrPvhzc.mp4,4,applying cream,39,building shed,13,0.99999976,False,M
MAVHnrPvhzc.mp4,4,applying cream,39,building shed,13,1.0,False,E
MAVHnrPvhzc.mp4,4,applying cream,39,building shed,15,1.0,False,S
MAVHnrPvhzc.mp4,4,applying cream,39,building shed,15,1.0,False,M
MAVHnrPvhzc.mp4,4,applying cream,39,building shed,15,1.0,False,E
MAVHnrPvhzc.mp4,4,applying cream,39,building shed,17,1.0,False,S
MAVHnrPvhzc.mp4,4,applying cream,39,building shed,17,1.0,False,M
MAVHnrPvhzc.mp4,4,applying cream,39,building shed,17,1.0,False,E
